"Respondent","WebFrame1","WebFrame2","WebFrame3","WebFrame4","WebFrame5","WebFrame6","WebFrame7","WebFrame8","WebFrame9","WebFrame10","WebFrame11","WebFrame12"
11875,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11886,"Django","Express","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
11906,"Express","React.js","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
11928,"Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11936,"Angular/Angular.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11939,"Django","Express","Flask","Vue.js","Other(s):",NA,NA,NA,NA,NA,NA,NA
11952,"Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11960,"Django","Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11971,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11973,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12002,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12005,"Angular/Angular.js","Express",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12022,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12030,"Angular/Angular.js","Django","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
12044,"Django","Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12047,"Express","Flask","jQuery","React.js","Vue.js",NA,NA,NA,NA,NA,NA,NA
12049,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12053,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12059,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12079,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12091,"Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12096,"Express","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12110,"Django","Express","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
12117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12140,"Angular/Angular.js","ASP.NET","jQuery","Laravel",NA,NA,NA,NA,NA,NA,NA,NA
12153,"Express","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12165,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12188,"Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12196,"React.js","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12199,"Angular/Angular.js","ASP.NET","Django","Drupal","Express","Flask","jQuery","Laravel","React.js","Ruby on Rails","Spring","Vue.js"
12202,"Flask","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12203,"Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12210,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12216,"Angular/Angular.js","Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12220,"Angular/Angular.js","Django","Express","Flask","jQuery","Laravel","React.js","Ruby on Rails",NA,NA,NA,NA
12224,"React.js","Ruby on Rails",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12226,"React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12227,"Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12230,"Angular/Angular.js","Django","Laravel","Spring","Vue.js",NA,NA,NA,NA,NA,NA,NA
12237,"Flask","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12240,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12244,"jQuery","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12256,"ASP.NET","jQuery","Ruby on Rails",NA,NA,NA,NA,NA,NA,NA,NA,NA
12275,"Django","Drupal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12300,"Express","jQuery","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
12301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12340,"Drupal","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12367,"Angular/Angular.js","Django","Flask","jQuery","React.js",NA,NA,NA,NA,NA,NA,NA
12376,"Angular/Angular.js","ASP.NET","Django","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA
12377,"Django","Flask","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA
12379,"Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12383,"Angular/Angular.js","Django","jQuery","React.js","Spring","Other(s):",NA,NA,NA,NA,NA,NA
12389,"Angular/Angular.js","ASP.NET","Express","jQuery","Laravel","React.js","Spring",NA,NA,NA,NA,NA
12410,"Angular/Angular.js","jQuery","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA
12426,"Express","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12434,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12453,"Angular/Angular.js","ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
12463,"Angular/Angular.js","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12485,"Django","Flask","React.js","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA
12486,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12490,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12492,"React.js","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12493,"jQuery","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12498,"Angular/Angular.js","Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12524,"Django","Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12525,"Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12526,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12531,"Flask","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12533,"Angular/Angular.js","ASP.NET","jQuery","Laravel","Vue.js",NA,NA,NA,NA,NA,NA,NA
12548,"Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12572,"Express","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12575,"Angular/Angular.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12579,"Django","Flask","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
12582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12584,"Flask","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12586,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12593,"Angular/Angular.js","ASP.NET","Express","React.js","Spring",NA,NA,NA,NA,NA,NA,NA
12599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12634,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12640,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12642,"Flask","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12658,"Django","Flask","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA
12665,"Django","Flask","jQuery","React.js",NA,NA,NA,NA,NA,NA,NA,NA
12671,"React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12706,"Angular/Angular.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12713,"Angular/Angular.js","Express","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
12718,"jQuery","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12731,"ASP.NET","Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12734,"Laravel","React.js","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
12739,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12749,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12750,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12767,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12771,"Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12774,"Django","Laravel","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
12780,"Angular/Angular.js","jQuery","Laravel","Spring",NA,NA,NA,NA,NA,NA,NA,NA
12785,"ASP.NET","jQuery","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
12786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12796,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12797,"Django","Flask","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
12798,"jQuery","Laravel","Ruby on Rails","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA
12801,"ASP.NET","jQuery","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
12804,"Angular/Angular.js","jQuery","React.js","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA
12806,"Angular/Angular.js","Django","Flask","jQuery",NA,NA,NA,NA,NA,NA,NA,NA
12808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12819,"Flask","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12829,"Angular/Angular.js","Flask","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
12843,"Flask","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12844,"Django","Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12865,"Angular/Angular.js","Django","Express","Flask","jQuery",NA,NA,NA,NA,NA,NA,NA
12866,"jQuery","React.js","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA
12873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12879,"Angular/Angular.js","ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
12880,"Angular/Angular.js","ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
12888,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12895,"Angular/Angular.js","ASP.NET","jQuery","React.js",NA,NA,NA,NA,NA,NA,NA,NA
12908,"Angular/Angular.js","ASP.NET","jQuery","Ruby on Rails","Spring",NA,NA,NA,NA,NA,NA,NA
12915,"Angular/Angular.js","ASP.NET","jQuery","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA
12927,"Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12938,"jQuery","Laravel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12943,"jQuery","Spring","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
12945,"Angular/Angular.js","ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12966,"Express","Flask","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
12967,"Express","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12975,"Django","Flask","jQuery","React.js",NA,NA,NA,NA,NA,NA,NA,NA
12981,"Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12984,"Angular/Angular.js","ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12991,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12995,"Angular/Angular.js","ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011,"Angular/Angular.js","ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13051,"Django","Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13070,"Django","Express","jQuery","React.js",NA,NA,NA,NA,NA,NA,NA,NA
13073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13111,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13132,"Django","jQuery","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
13137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13168,"Angular/Angular.js","ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
13171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13190,"Angular/Angular.js","jQuery","Ruby on Rails",NA,NA,NA,NA,NA,NA,NA,NA,NA
13216,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13238,"Laravel","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13250,"Angular/Angular.js","ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
13251,"Angular/Angular.js","Express","Flask","Spring",NA,NA,NA,NA,NA,NA,NA,NA
13286,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13287,"Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13296,"Express",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13340,"Angular/Angular.js","Django","Drupal","Flask","jQuery","Laravel","Vue.js",NA,NA,NA,NA,NA
13347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13354,"Angular/Angular.js","ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
13357,"Flask","jQuery","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA
13358,"Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13366,"Django","Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13368,"Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13376,"Angular/Angular.js","Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13380,"Angular/Angular.js","Drupal","React.js","Spring",NA,NA,NA,NA,NA,NA,NA,NA
13386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13392,"Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13395,"Django","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13419,"Laravel","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13427,"Angular/Angular.js","jQuery","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
13442,"Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13453,"Angular/Angular.js","jQuery","Laravel","React.js","Ruby on Rails","Vue.js",NA,NA,NA,NA,NA,NA
13456,"Laravel","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13462,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13469,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13476,"Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13487,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13488,"Angular/Angular.js","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13498,"Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13512,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13528,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13543,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13561,"Angular/Angular.js","Django","jQuery","Spring","Other(s):",NA,NA,NA,NA,NA,NA,NA
13564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13586,"Django","Express","jQuery","Laravel","React.js","Vue.js",NA,NA,NA,NA,NA,NA
13589,"Ruby on Rails",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13593,"Django","Flask","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
13596,"Angular/Angular.js","Drupal","Express","jQuery","React.js","Ruby on Rails",NA,NA,NA,NA,NA,NA
13602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13605,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13606,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13611,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13617,"Angular/Angular.js","Express",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13623,"Angular/Angular.js","ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13625,"Ruby on Rails","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13657,"ASP.NET","jQuery","React.js","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA
13667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13669,"jQuery","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13690,"Angular/Angular.js","Django","Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA
13695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13700,"Angular/Angular.js","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13716,"Django","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13729,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13747,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13751,"Angular/Angular.js","Django","Express","Flask","React.js",NA,NA,NA,NA,NA,NA,NA
13754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13756,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13764,"jQuery","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13784,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13787,"Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13804,"Angular/Angular.js","ASP.NET","Express","Flask","jQuery",NA,NA,NA,NA,NA,NA,NA
13816,"Angular/Angular.js","ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13844,"Angular/Angular.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13848,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13851,"Angular/Angular.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13878,"Spring","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13880,"Angular/Angular.js","Django","Express","Flask","jQuery","Spring",NA,NA,NA,NA,NA,NA
13883,"Django","Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13892,"Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13914,"Angular/Angular.js","ASP.NET","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA
13918,"Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13923,"Angular/Angular.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13927,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13937,"Angular/Angular.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13959,"ASP.NET","jQuery","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA
13961,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13969,"Angular/Angular.js","Laravel","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
13971,"jQuery","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13981,"Angular/Angular.js","ASP.NET","jQuery","Laravel","React.js","Vue.js",NA,NA,NA,NA,NA,NA
13987,"Django","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13990,"Angular/Angular.js","jQuery","Laravel",NA,NA,NA,NA,NA,NA,NA,NA,NA
13991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13992,"Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13995,"React.js","Ruby on Rails",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13998,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14005,"Angular/Angular.js","ASP.NET","jQuery","React.js",NA,NA,NA,NA,NA,NA,NA,NA
14012,"Angular/Angular.js","Drupal","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
14018,"ASP.NET","jQuery","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA
14019,"Drupal","Flask","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
14024,"Drupal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14028,"Angular/Angular.js","Express","jQuery","React.js","Spring","Other(s):",NA,NA,NA,NA,NA,NA
